class,tweet
0,"['michael', 'pineda', 'hides', 'pine', 'tar', 'neck', 'fact', 'yankees', 'cheat', '_Ÿ‘ç', '_Ÿ‘ç', '_Ÿ‘ç', 'go', 'red', 'sox', '#boston']"
0,"['really', 'deleted', 'flappy', 'bird', 'app', 'store', 'cus', 'someone', 'killed', '_Ÿ˜‚', 'foreal', 'foreal', '_Ÿ˜±', '_Ÿ˜_']"
0,"['rape', 'cannibalism', 'recognize', 'original', 'versions', 'fairy', 'tales', 'man', 'wtf']"
1,"['u', 'ask', 'every', 'bitch', 'gay', 'bi']"
0,"['oxtails', 'yellow', 'rice', 'blasphemy', 'boneless']"
0,"['going', 'pick', '#selectionsunday', '#2for5', '#watchlikeaking', 'dis', 'make', 'colored', 'folk', 'happy']"
0,"['great', 'either', 'rt', 'equalizer', 'trash', 'denzel', 'officially', 'washed', 'bruh', 'neither', 'flight']"
0,"['get', 'paid', 'chill', 'share', 'wealth', 'lil', 'nicca']"
0,"['two', 'best', 'yankees', 'derek', 'jeter', 'joe', 'torre', '#joetorreday']"
0,"['kids', 'never', 'found', 'name', 'anything', 'souvenir', 'store', 'thanks', 'mom', 'ghetto', 'name']"
0,"[""that's"", 'mock', 'drafts', 'joke', 'friends', 'anyone']"
1,"['agree', 'fuck', 'yes', 'send', 'illegal', 'wetbacks', 'home']"
0,"['oreo', 'cookies', '_Ÿ˜‹', '_Ÿ˜ç', '_Ÿ˜›', '_Ÿ˜©']"
0,"['tom', 'brady', 'slowly', 'becoming', 'washed', '_Ÿ‘€', 'nah', 'weapons', 'trash']"
0,"['lakers', 'kobe', 'trash']"
1,"['hell', 'ya', 'make', 'malt', 'liquor', 'ads', 'like', 'dis', 'heaven', 'fo', 'colored', 'man']"
0,"['islamic', 'state', 'suspects', 'indonesia', 'chinese', 'uighurs', 'uighur', 'jihadis', ""they're"", 'prc', 'tool']"
1,"['tea', 'bag', 'bitch', 'pahahaha']"
1,"['fucking', 'white', 'people', 'bitch', 'wut']"
0,"['lakers', 'really', 'trash', '_Ÿ_®']"
1,"['like', '5', '8', 'needs', '1', 'hoe', '2', ""i'm"", '5', '10', 'breaking', '11', '3.suck', 'dick']"
0,"['name', 'something', 'trash', 'cavs']"
0,"['golden', 'oreos', '_Ÿêê', 'regular', 'oreos', '_Ÿ_®', 'yes']"
0,"['oreos', 'basically', 'dirt', 'circles', 'cream', 'true']"
0,"['rating', 'scale', 'depends', 'still', 'wearing', 'colored', 'contacts', 'naw']"
0,"['kit', 'kat', 'brownies', 'making']"
0,"['bruh', 'rt', 'trent', 'took', 'yellow', 'path']"
0,"['need', 'beanies', 'ordered', 'two', 'true', 'religion', 'ones', 'lol']"
0,"['uncle', 'charlie', 'got', 'thru', 'lip', 'singing', 'haha']"
0,"['twitter', 'rappers', 'dm', 'trash', 'links']"
0,"['lance', 'stevenson', 'gone', 'leave', 'indiana', 'trash', 'anyway']"
0,"['lot', 'though', 'attitudes', 'pure', 'trash', '#teamwhitegirls', '#swirltheworld']"
0,"['foreskins', 'go', 'circumcise', 'guy', 'foreskin', 'fairy', 'takes', 'put', 'pillow']"
0,"['brah', 'wiz', 'cheated', '_Ÿ˜‚', '_Ÿ˜_', 'hair', 'like', 'dyke', 'uh', 'duh']"
0,"['howard', 'elbow', 'bosh', 'bosh', 'fight', 'back', 'got', 'mcbob', 'bird', 'ud']"
0,"['inning', 'half', 'away', 'alex', 'rodriguez', 'eligible', 'play', 'thought', '#yankees', '#mlb', 'omg', 'feel', 'ulcer']"
1,"['dudes', 'shaving', 'without', 'athletic', 'purpose', 'gay', 'af', 'retarded']"
0,"['open', 'starburst', 'candy', 'get', '2', 'yellows', 'lmao', 'bruh']"
1,"['live', 'gay', ""can't"", 'afraid', 'two', 'black', 'dicks', 'butt', 'fucking', 'queer']"
1,"['love', 'song', 'john', 'doe', '#dope', 'faggots']"
1,"['got', 'done', 'last', 'final', ""i'm"", 'walkin', 'around', 'campus', 'like', 'place', 'queer']"
0,"['mmmh', 'daily', 'stories', 'via', '#yellow', 'luv', 'bling']"
1,"['dammn', 'weed', 'potheads', 'annoying', 'af', 'twitter', 'weed', 'pot', 'thing', 'faggot']"
1,"['rt', ""y'all"", 'hype', 'bread', 'loaf', 'chick', ""i'm"", 'chill', 'dyke', 'rapper']"
1,"['cowboys', 'win', 'games', 'regular', 'season', 'get', 'playoffs', 'trash', 'af', 'lol', 'hating', 'ass', 'nigga']"
1,"['white', 'kids', 'favorite', 'activities', '1', 'calling', 'people', 'niggers', 'xbox', '2.fucking', 'pet', '3', 'shooting', 'school']"
0,"[""y'all"", 'bios', 'trash', 'mine', 'pretty', 'good']"
0,"['fashion', 'world', 'urban', 'means', 'stolen', 'black', 'people', 'ghetto', 'us', 'urban', 'haha', '_Ÿ™Œ']"
0,"['survived', 'swine', 'flu', 'bird', 'flu', 'west', 'nile', 'bloomberg', 'administration', ""i'll"", 'fine', 'abortion', 'survival', 'cant', '4get']"
0,"['tweets', 'trash']"
0,"['leave', 'trash', '_Ÿ˜¨', '_Ÿ˜_', '_Ÿ˜_', '_Ÿ˜_', 'u', 'sick']"
0,"['dumb', 'beaner']"
0,"['girls', 'take', 'snap', 'backs', 'beanies', 'lol', '_Ÿ’©', ""that's"", '35', 'dollars', 'hat', '40', 'ax', 'beanies', '_Ÿ˜’', 'let', 'take']"
0,"['accidentally', 'ate', 'pot', 'brownie', 'guess', 'goes', 'pledge', 'drug', 'free', 'life', 'lolz', 'lmao', '#college']"
0,"['feel', ""i'm"", 'throwing', 'trash', 'away', 'everyday', 'school']"
0,"['oreos', 'milk', '_Ÿ˜‹']"
1,"['shut', 'fuck', 'fucking', 'trash', 'nigga', 'work', 'another', 'ring']"
1,"['damn', 'got', 'wifey', '_Ÿ˜±', '_Ÿ˜±', '_Ÿ˜–', '_Ÿ˜–', '_Ÿ˜«', '_Ÿ˜©', '_Ÿ˜©', '_Ÿ˜©', 'fall', 'back', 'nigga', '_Ÿ”«', 'share', 'hoes']"
0,"['find', 'wanting', 'google', 'yellow', 'king', '#truedetective', 'kidding', 'going']"
0,"['red', 'neck', 'ice', 'bucket', 'challenge', '_Ÿ˜‚', 'must', 'sip', '#redneck']"
0,"['adam', 'jones', 'homers', 'yankees', 'lead', '5-3', 'guy', 'monsta']"
0,"['making', 'weed', 'brownies', 'tonight', 'goin', 'slide', 'batch', 'relo']"
0,"['quote', 'weezy', 'verse', ""i'm"", 'diamond', 'rough', 'like', 'baby', 'trash']"
0,"['colt', 'mccoy', 'wins', 'â€_', 'ï¸è', '#hookem', '_Ÿê‚', ""he's"", 'still', 'trash']"
0,['trash']
0,"['#singlebecause', 'ill', 'find', 'cute', 'hoosier', 'date', 'next', 'year', '_Ÿ˜è']"
0,"['#yankees', 'red', 'sox', 'scoreless', 'play', '2nd', 'inning', 'bambino', 'watching']"
0,"['alfredo', 'aceves', 'relieve', '4th', '#yankees', 'needs', 'go', 'away', 'gas']"
0,"['cavs', 'trash', 'heat', 'trash', 'smh', 'pat', 'gotta', 'make', 'trades']"
0,"['oreo', 'ice', 'cream', 'cake', '_Ÿ™Œ', '_Ÿ˜ç']"
1,"['shoot', 'nigga', 'shorty', 'bitch', '_Ÿ”«', '_Ÿ˜‚', 'â€_', 'ï¸è', 'â€_', 'ï¸è']"
0,"['lakers', 'going', 'trash', 'season', ""can't"", 'wait', '_Ÿ™Œ', '_Ÿ‘è', '_Ÿ˜’', ':(']"
0,"['looking', 'nip', 'rings', ""can't"", 'wait', 'change', 'mine', '_Ÿ˜è', '_Ÿ“ù', '_Ÿ‘€', '_Ÿ“‘', 'lmao']"
0,"['happy', 'new', 'year', '_Ÿ__', '_Ÿ_‰', '_Ÿ_‰', '_Ÿ_‰', '_Ÿ__', '_Ÿ__', 'check', 'yo', 'clock', 'hun', 'got', 'another', 'hour', 'lol', 'lil', 'count', 'thing']"
1,"['phone', 'charging', 'backwards', '_Ÿ˜•', 'retarded']"
1,"['aint', 'special', 'niglet', 'rt', ""i'm"", 'chilling', 'wit', 'greg', 'ppl', 'walk', 'ask', 'take', 'pics', 'hatin']"
0,"['83', 'really', 'cool', 'good', 'basketball', 'zebra', '_Ÿè€', '_Ÿê_']"
1,"['_Ÿ˜‚', '_Ÿ’©', 'rt', 'lemme', 'find', 'niggaz', 'letting', 'bitches', 'shit', 'yo', 'faces', '_Ÿ˜_', 'niggas', 'weirdos']"
0,"['hate', 'attempt', 'make', 'yellow', 'light', 'car', 'infront', 'stops', 'light', '_Ÿ˜¡', '_Ÿ˜¡', '_Ÿ˜¡', 'â€_', 'ï¸è', 'wanting', 'fight', '_Ÿ˜‚']"
0,"['#chuckstrong', '#goldswagger', 'thats', 'awesome', '_Ÿè€', '+', '_Ÿèˆ', '_Ÿ‘ç', '_Ÿ‘Œ', 'â˜ù', '#hoosiers']"
1,"['u', 'regular', 'nig', 'u', 'played', 'b', 'lol', 'ima', 'b', 'ig', 'famous', 'days', 'counts', 'somethin']"
0,"['know', 'u', 'didnt', 'hit', 'jigga', 'fav', 'purse', '. ..', 'chill', '_Ÿ˜‚', '_Ÿ˜‚']"
0,"['yankees', 'never', 'someone', 'wear', 'single', 'digit', 'uniform', 'season', 'wow', 'shows', 'epic', 'organization']"
0,"['sick', 'trash', 'talk', 'cocky', 'attitudes', '#shutupandplay', 'refs', 'take', 'control', 'needed']"
0,"['twitpic', 'selfie', 'light', 'colored', 'eyes']"
0,"['thats', 'fav', 'part', 'take', 'care', 'whole', 'album', 'trash']"
0,"['see', 'every', '#iftheygunnedmedown', 'tweet', 'dis', 'like', 'da', 'colored', 'brady', 'bunch']"
1,"['need', 'thank', 'killing', 'niggers', 'reward', 'dis', 'pal', 'graduation', '26']"
0,"['eagles', 'fans', 'dont', 'except', 'fact', 'mcoy', 'trash', 'year', 'everybody', 'figured', 'spread', 'offense', '#stopit']"
1,"['hate', 'bitch', 'fact', 'oomf', 'likes', '_Ÿ˜ê', 'retweeettt', '1000x']"
1,"['_Ÿçª', '_Ÿçª', '_Ÿçª', 'bitch', 'ass', 'nigga', 'fuck', '_Ÿ‘è', '_Ÿ‘è', '_Ÿ‘è', '_Ÿ‘ç', '_Ÿ‘ç', '_Ÿ‘ç', 'hoes', ""ain't"", 'got', 'manners', '#realtalk']"
0,"['bad', 'optimism', 'royals', 'twins', 'take', 'rose', 'ie', 'colored', 'glasses']"
1,"['one', 'friend', 'greet', 'insult', 'niggers']"
0,"['tag', 'friend', 'sucks', 'flappy', 'bird']"
0,"['used', 'obamacare', 'website', 'definitely', 'change', 'password', 'hahahahahah', ""that's"", 'sad', '#boon']"
0,"['raided', ""nicki's"", 'wig', 'closet', 'summer', 'bad', 'gals', 'wanna', 'fun', 'bitch', 'nerve', 'smh']"
1,"['fleek', 'yo', 'vocabulary', 'faggot']"
0,"[""i'm"", 'back', 'cause', 'wanna', 'see', 'boys', 'lose', 'trash', '#vote5sos']"
1,"['#faggot', '#respect']"
0,"['fruit', 'modern', 'yankees', 'farm', 'system', 'joba', 'nut']"
0,"['essence', 'fest', 'anyone', ""i'll"", 'main', 'stage', '2', 'stepping', 'uncle', 'charlie']"
1,"['u', 'unfollowed', ""can't"", 'dm', 'u', ""i'll"", 'say', 'rude', 'cunt', 'lmao', 'dm']"
0,"['charlie', 'strong', 'texas', 'back', 'power', 'better', 'power', 'big', '12', ""anybody's""]"
1,"['want', 'affection', '24/7', 'also', 'want', 'left', 'alone', '24/7', 'see', 'issue', 'fag']"
0,"['car', 'hopping', 'different', 'world', 'ghetto', 'guys', 'tried', 'asking', 'number', 'lol', 'ghetto', 'tho']"
1,"['yall', 'think', 'ok', 'faggots', 'want', 'us', 'cool']"
0,"['east', 'coast', ""there's"", 'colored', 'hair', 'everywhere', 'must', 'sweetest', 'wave', 'ever']"
0,"['b', 'oreo', 'stunt', 'come', 'thru', '_Ÿ”¥', '_Ÿ”¥', '_Ÿ”¥']"
0,"['feel', 'sorry', 'anyone', 'paid', 'lic', 'edc', 'trash', 'music']"
0,"['traded', 'nikes', 'new', 'mic', 'guess', 'safe', 'say', 'sold', 'soles', 'new', 'life', 'bada']"
0,"['time', 'place', '4', 'decaf', 'coffee', 'never', 'trash', '#mommymonday', 'humor', 'via']"
0,"['best', 'asian', 'massage', 'brooklyn', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'brooklyn', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'brooklyn', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'brooklyn', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'brooklyn', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['best', 'asian', 'massage', 'park', 'slope', 'top', 'rated', 'spa', '718-622-0221', '24']"
0,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
0,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
0,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
0,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
0,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
0,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
0,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
0,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
0,"['thots', 'wearing', 'uggs', 'rt', '#itsfallbecause', 'negros', 'pulling', 'timbs']"
1,"['say', 'mean', 'dyke', 'ron', '#wcw']"
0,"['yellow', 'outside']"
0,"['<--', 'nudes', 'trash']"
1,"['sleep', 'niggah', 'chood', '_Ÿ‘Œ', '_Ÿ’¯', '_Ÿ’¯']"
1,"['happpy', 'birthdayyy', '\U000fe327', '\U000fe32c', '\U000feb0f', 'lol', 'niggahs', 'really', '21', 'bitch', '\U000feb9e', '\U000fe343']"
1,"['ugly', 'ass', 'niggah', 'tf', 'chuu', 'baka', 'anyways', 'niggah', 'look', 'like']"
1,"['niggah', 'pharrell', 'whatever', 'niggah', 'name', 'deserve', 'shit', 'white', 'ass', 'gay', 'song']"
0,"['2', 'good', 'jeter', 'hero', 'yankees', 'send-off', 'via']"
1,"['damn', 'whitey', 'get', 'kick', 'newest', 'form', 'white', 'privilege']"
0,"['eff', ""let's"", 'go', 'cripple', 'see', 'wendy', 'davis', 'new', 'attack', 'ad', 'video']"
0,"['forget', 'salute', 'trash', 'guy', 'bad', 'war', 'cairo', 'ii', 'sympathize', 'w', 'pockistan', 'gays', 'hurting', 'morale', 'thanks', 'king']"
0,"['scandal', 'sex', 'scene', 'airs', 'abc', 'right', 'great', 'pumpkin', 'charlie', 'brown', 'making', 'parents', 'angry']"
0,"['u-turns', 'yellow', 'Â¡', 'aceptar', 'este', 'luz', 'rojo', 'â™«', 'lights', 'taking', 'long', 'make', 'bilingual', 'â™«']"
0,"[""con't"", 'also', 'provide', 'colored', 'stickers', 'place', 'nametags', 'members', 'indicate', 'preferred', 'pronouns']"
0,"['via', 'charlie', 'angus', 'sending', 'made', 'china', 'canadian', 'flag', 'pins', 'back', 'conservatives']"
0,"['searches', 'yellow', 'pages', 'app', 'nearest', 'jack', 'box']"
0,"['bo1', 'rt', 'bruh', 'lol', 'retired', 'mw2', 'everything', 'trash', 'afterwards']"
0,"['chops', 'rt', 'bird', 'call', 'flaps', 'hands']"
1,"['goes', 'olive', 'garden', 'turns', 'cracker', 'goes', 'black', 'friday', 'shopping', 'turns', 'nigger']"
0,"['rubs', 'hands', 'like', 'bird', 'man']"
0,"['squak', 'squak', 'squak', 'squak', 'bird', 'shut', 'squak', 'alex', 'act', 'defiance']"
0,"['waits', 'fanduel', 'hit', 'jig']"
1,"['gusta', 'typing', 'like', 'retard', 'make', 'person', 'look', 'dumber', 'pretending', 'agree', 'bazinga']"
1,"['--->', 'rt', 'ankle', 'socks', 'general', 'faggots', 'bro']"
0,"['help', 'maybe', 'gotta', 'card', 'sorry', 'tranny', 'died', 'motel', 'room', 'wife', 'knows', 'applebees', 'gift', 'card']"
1,"['aaand', 'begins', 'rt', 'fucking', 'niggers', ""that's"", 'kentucky', 'ever']"
1,"['white', 'rolls', 'eyes', 'rt', 'rip', 'nigga', 'trayvon', 'worthless', 'spear', 'chucker']"
0,"['yes', 'indeed', 'camels', 'ostriches', 'zebras', 'sept', '5-7', '#vccamelraces']"
0,"['loves', 'austin', 'webber', 'boon', '#6hcota']"
0,"['running', 'around', 'town', 'delivering', 'food', 'people', 'takes', 'trash', 'perfect', 'boyfriend']"
0,"['could', 'play', '2', 'minutes', 'charlie', 'brown', 'wah', 'wah', 'wah', 'adult', 'sound', 'effect', 'instead']"
0,"['always', 'feel', 'like', 'go', 'season', 'offensive', 'concepts', 'inevitably', 'trash', 'get', 'good']"
0,"['street', 'birds', ']:', 'homeless', 'people', 'twittering', 'amsterdam', 'via', 'â_•']"
0,"['try', 'visiting', 'night', 'real', 'spook']"
0,"['thank', 'dawn', 'see', 'state', 'bird', 'graces', 'avatar']"
0,"[""klain's"", 'real', 'sole', 'job', 'dampen', 'mushrooming', 'bad', 'pr', 'political', 'fallout', 'heading', 'nov', 'election']"
0,"['could', 'wearing', 'trash', 'bag', ""she'd"", 'still', 'stylish', 'coolest', 'human', 'know']"
0,"['al', ""qaeda's"", 'market', 'share', 'dropping', 'faster', 'viacom', 'enron', 'jihadi', 'stock', 'market']"
0,"['1', 'rt', ""i'm"", 'crossed', 'eyed', ""i'm"", 'albino', ""can't"", 'control']"
0,"['1-1000', 'semi-evolved', 'monkey', 'desperately', 'searching', 'validation', 'meaning', 'life', 'bbqd', 'ok', 'mango', 'salsa']"
0,"['1-800-', 'slap-a-hoe']"
0,"['10', 'rt', '1.5', 'rt', 'average', '2', '8', 'need', 'scale', '1-10', 'ghetto', 'u']"
0,"['12', 'oz', ""arizona's"", 'trash']"
0,"['1300', 'eggs', 'sunny', 'side', 'nicca']"
0,"['1996', '1999', 'world', 'series', 'rematch', '#yankees', '#braves']"
0,"['1x', 'yellow', 'tower', 'gilbert', 'claes']"
0,"['2', '#iubb', 'games', 'im', '#bloomington', '#btown', 'good', '#ncaa', '#basketball', '#college', '#indiana', '#iu', '#hoosiers']"
0,"['2', 'adult', 'human', 'skulls', 'found', 'trash']"
1,"['2', 'beer', 'queer']"
1,"['2', 'hoes', '1', 'dyke']"
0,"['22', 'talented', 'drivers', 'rt', 'really', 'glad', 'yellows', 'yellows']"
0,"['30', 'mins', 'n', 'pick', 'trash', 'meijer', 'u', 'guys', 'understand', 'took', '3', 'shots', 'trip']"
1,"['4', 'old', 'hoes', 'ponk', 'dyke', 'outchea', 'girl', 'talk']"
0,"['4', 'âƒ£', '2', 'âƒ£', '0', 'âƒ£', 'moke']"
0,"['5', 'bags', 'chips', '3', 'rice', 'krispies', '3', 'seeds', '3', 'gummies', 'pop', 'tart', 'crackers', '3', 'powerades', 'water', 'yuhhh', ""i'm"", 'good', 'lol']"
1,"['5000', 'white', 'men', 'pick', 'trucks', 'screaming', 'nigger', 'coach', 'got', 'nerve', 'get', 'mad', 'missed', 'free', 'throw', '_Ÿ˜‚', '_Ÿ˜‚', '_Ÿ˜‚']"
0,"['5:40', 'still', 'awake', 'yay', 'time', 'chug', 'coffee', 'red', 'bull', 'foreseeable', 'future', 'hopefully', 'pass', 'behind', 'wheel']"
0,"['5sos', 'trash']"
0,"['5am', 'whizzing', 'crackers', 'cats', 'got', 'playing', 'hockey', 'lol', '#crazycats']"
1,"['8/', '16/14', 'mo', 'let', 'kill', 'crackers', 'kill', 'babies', 'new', 'black', 'panthers', 'hijack', '#ferguson', 'presser']"
0,"['85', 'species', 'birds', 'reported', 'chesterfield', 'great', 'backyard', 'bird', 'count', 'many', 'area']"
0,"['85', 'species', 'birds', 'reported', 'chesterfield', 'great', 'backyard', 'bird', 'count', 'many', 'area']"
0,"['93', 'feature', 'car', '1', '1503', 'yellow', 'black', 'feature', 'car', 'buck', 'tag', 'radiator', 'support', '67,3', 'xx', 'miles']"
0,"['99', 'percent', 'trash', 'dump', 'sea', 'missing', 'good', 'thing', 'â†’']"
0,"[':)', 'point', 'need', 'discuss', 'delicious', 'vegan', 'brownie', 'u', 'st', 'tastes']"
0,"['hick', 'yes']"
0,"['charlie', 'sheen', 'could', 'coach', 'better', 'crusty', 'dusty', 'yeah', 'hired', 'bryan', 'price', 'pitching', 'coach']"
1,"['bet', ""he's"", 'starbucks', 'queer']"
0,"['hard', 'qa', 'time', 'also', 'pain', 'mock', 'unit', 'tests']"
0,"['#blessjesus', 'yes', '#felt', 'touched', 'soles', 'humanity', 'stains', 'impressions', 'leaves', 'reflections']"
0,"['#booksofgodwidom', 'proverbs', '1:26', 'also', 'laugh', 'calamity', 'mock', 'fear', 'cometh']"
0,"['#holyspirit', 'god', 'still', 'share', '#secrets', 'amos', '3:7', 'blessings', '#jesus']"
0,"['#jesus', 'genesis', '2:19', 'ground', 'lord', 'god', 'formed', 'every', 'beast', 'field', 'every', '#bird', 'sky', '#initiating']"
0,"['maybe', 'crow', 'obama', 'democrats', 'mawbar', 'might', 'well', 'republican']"
0,"['foolish', 'proud', 'selves', 'roll', 'eyes', 'pretend', 'dont', 'see', 'mock', 'laff', 'arrogant', 'attitudes']"
0,"['wonder', 'charlie', 'brown', 'would', 'say', 'days']"
1,"['good', 'enough', 'fag']"
0,"['looks', 'like', 'plastic', 'monkey', 'doll']"
0,"['reminds', 'oreos', 'lmao']"
0,"['time', 'amend', '14th', 'amendment', 'written', 'protect', 'newly', 'freed', 'ex', 'slaves', 'lived', 'purpose', 'time', 'end', 'anchor', 'baby', 'loophole']"
0,"['laugh', 'oreos', 'lady', 'gaga', 'sunday', 'day']"
0,"['yeah', 'run', 'squirrels', 'coons']"
1,['faggot']
0,"['watched', 'llewyn', 'davis', 'doc', 'warm', 'fuzzies', 'abound', 'â˜º', 'ï¸è']"
0,"['heard', 'hillbilly', 'grousings', 'bugs', 'much', 'worse', 'kv', 'since', 'mic', 'shut']"
0,"[""that's"", 'ghetto', ""that's"", 'sweet', 'movie', 'quote', 'try']"
0,"['ghetto', 'tho', 'live', 'hood', 'ghetto', '#facts']"
0,"['like', 'gross', 'yellow', 'heat', 'lamps']"
0,"['clams', 'comedy', 'writer', '#untrue']"
0,"['may', 'cried', 'tad', '#illmissu', 'shiner']"
0,"['â˜ù', 'ï¸è', 'ghetto', 'names', '_Ÿ™…']"
0,"['big', 'congrats', 'expect', 'blogging', 'rube', 'chat', 'days', 'get', 'sleep', 'need']"
0,"['please', 'stay', 'safe', 'guys', 'love', 'much', 'hoe', 'one', 'day', 'meet', 'guys', 'happy', 'halloween', ':)']"
1,"['live', 'south', 'lot', 'pop', 'lives', 'rhode', 'island', 'hardly', 'niggers']"
1,"['basically', 'like', 'background', 'music', 'fag']"
0,"['like', 'dark', 'light', 'carmel', 'white', 'red', 'tan', 'yellow', 'blue', 'purple', 'green', 'doesnt', 'matter', 'color']"
0,"['remember', 'keep', 'skirt', 'dark', 'colored', 'camouflages', 'pan', 'dimensional', 'gore']"
0,"['feel', 'like', 'reading', 'right', 'wanna', 'give', 'sexy', 'coolie', 'girl', 'lyrics', 'via', 'text', 'message', ';-)']"
0,"['wanna', 'gimme', 'baby', 'look', 'coolie', 'might', 'could', 'work', 'lol']"
0,"[""i'm"", 'trash']"
1,"['hate', 'nigger']"
1,"['niggers', 'disgust', 'dealt', '100', 'years', 'ago', 'problems']"
0,"['congrats', 'amos', ':)']"
1,['retarded']
1,"[""can't"", 'wait', 'peds', 'roid', 'munching', 'faggot']"
1,"['homo', 'ass', 'crackers']"
0,"[""that's"", 'nice', 'color', 'combo', 'love', 'blue', 'yellow']"
