class,tweet
1,"['cinco', 'shit', 'harder', 'fucc', 'nigga', 'yee', 'fucc', 'wit', 'rich', 'homie', 'cuz', 'dats', 'ya', 'homeboy', 'fucc', 'nicca']"
1,"['ewww', 'said', 'last', 'sunday', 'last', 'sunday', 'read', 'nigs', '_Ù÷_', '_Ù÷_', '_Ù÷_']"
1,"['punch', 'real', 'niggas', 'face', 'cause', 'pussy', 'nigga', 'gonna', 'punch', 'right', 'back', 'strong', 'mush', 'shake']"
1,"['pussy', 'still', 'fresh', '<---', 'something', 'stank', 'girls', 'say']"
1,"['ass', 'slapping', 'one', 'greatest', 'things', 'haha', '_Ù÷è', 'slapped', 'girl', 'ass', '. .', 'got', 'mad', 'aint', 'get', 'pussy', 'week']"
1,"['yeah', 'texans', 'much', 'better', 'fucking', 'retard', 'see', 'mad']"
1,"['nd', 'wtf', 'dark', 'bitches', 'blonde', 'please', 'several', 'seats', 'hoe', 'looking', 'like', 'black', 'milds']"
1,"[""there's"", 'lane', 'bitches', 'need', 'stay', '_Ù÷_', 'left', 'n', 'get', 'right', 'fuck', 'outta', 'face', '_Ù÷_', '_ÙÕÅ', '_Ù÷÷']"
1,"['hate', 'boys', 'deny', 'bitches', '_ÙÔê', '_Ù÷©', 'smh']"
1,"['ya', 'nigs', 'still', 'saying', ""y'all"", 'eat', 'butt', 'straight', 'face']"
1,"['im', 'boss', 'ass', 'bitch', 'needs', 'sit', 'corner']"
1,"[""he's"", 'hoe', ""can't""]"
1,"['paul', 'thinkin', 'bout', 'gettin', 'rentals', 'da', 'weekend', '_Ù_ª', '_ÙÕ¬', '_ÙÕ¬', 'oooh', 'shit', 'bitches', 'betta', 'stay', 'da', 'streets']"
1,"['bitches', 'hold', 'nigga', 'get', 'locked', 'nigga', 'go', 'college', 'military', 'different', 'story', '_Ù÷«']"
1,"['friends', 'hate', 'ratchet', 'hoe']"
1,"['love', 'fuck', 'niggas', 'hoes']"
1,"['hot', 'meat', 'sexy', 'fuck', 'scally', 'lad', 'would', 'love', 'meet', 'trainers']"
1,"['sniff', 'perved', 'scally', 'lad', 'fuck', 'yeah']"
1,"['bitches', 'love', 'sosa']"
1,"['legit', 'watched', '30', '40', 'seconds', '_Ù÷Ô', 'wtf', 'prob', 'cause', 'retarded', 'smh']"
1,"['name', 'cat', 'ideas', 'mr', 'pussy']"
1,"['woof', 'woof', 'sexy', 'thug', 'boy', 'scally']"
1,"['u', 'see', 'damn', 'phone', 'ringing', '_Ù÷£', '_Ù÷Õ', '_Ù÷_', 'married', 'bitches', 'makes', 'demands', 'called']"
1,"['tevin', 'favorite', 'sophomore', 'think', ""he's"", 'funny', 'hes', 'really', 'lmaoo', 'hes', 'little', 'hoe']"
1,"['10', 'sex', 'positions', 'u', 'call', 'fucking', 'soul', 'outta', 'bitch', '_Ù÷_']"
0,"['one', 'mans', 'trash', '_Ù_¨', 'another', 'mans', 'treasure', '_Ùè ']"
1,"['got', 'type', 'bad', 'bitches', 'thing', 'like', 'iongotnotype']"
1,"['god', 'teeth', 'gold', 'chain', 'white', 'bitches', 'cocaine']"
1,"['hoe', 'hoe', '_ÙÕÅ', 'shhh']"
1,"['c', 'call', 'rollers', 'chiraq', 'call', 'thots', 'across', 'america', 'known', 'hoe']"
1,"[""i'm"", 'gonna', 'miss', 'bitch', 'bus', 'driver', 'lie']"
1,"['hate', 'bitches', 'try', 'put', 'friendzone', 'bitch', ""i'm"", 'tryin', 'score', 'put', 'endzone', '_ÙÓ´', '_ÙÓ´', '_ÙÓ´', 'soul']"
0,"['ashley', 'young', 'tried', 'deny', 'bird', 'landed', 'mouth', '--->', 'hahaha']"
1,"['yall', 'gimped', ""ain't"", 'tht', 'bitch', 'huh', 'lol']"
0,"['take', 'ride', '_Ù÷ç', '_ÙÕÜ', 'woof', 'woof']"
1,"['oh', 'god', 'love', 'victoria', 'mitchell', 'bitches', 'love']"
1,"['long', 'distance', 'shit', 'wack', 'knew', 'bitch', 'cheating', 'uh', 'oh']"
1,"[""he's"", 'right', '_Ù÷ç', '_ÙÔü', '_ÙÕ_', 'bitches', 'smh']"
1,"['ban', 'dat', 'pussy', 'life', 'gotta', 'pay', '2.5', 'millon', 'dollar', 'fine']"
1,"['roses', 'red', 'violets', 'blue', 'niggers', 'black', 'know', ""that's"", 'true']"
0,"['sitting', 'window', 'sill', 'window', 'open', 'bird', 'tries', 'fly', 'smacked', '#protecttheanimals']"
1,"['nigga', 'gon', 'nigga', 'nigga', 'sound', 'fuckin', 'retarded']"
0,"['video', 'entire', 'media', 'likely', 'mock', 'crybaby']"
1,"[""i'm"", 'even', 'shy', 'stfu', 'kikis', 'mom', 'hi', 'angelique', 'angelique', 'smiles', 'dips', 'cracker', 'soup']"
1,"['tim', 'tebow', 'got', 'cut', 'every', 'team', 'nfl', 'already', 'got', 'hoes', 'starkville', 'smh', '_Ù÷â', '_Ù÷â', '_Ù÷â']"
1,"['karma', 'bitch', '#damn', '#godprotectshisangels', '_ÙªÎ', 'sips', 'tea']"
1,"['fuckin', 'hot', 'gym', 'pussy', 'fuck', 'yeah']"
0,"['jihadi', 'patron', 'hajjaj', 'al-ajmi', 'arrested', 'kuwait', 'airport']"
1,"['call', 'fireman', 'cause', 'turn', 'hoes']"
1,"['could', 'never', 'bby', 'lil', 'dick', 'thts', 'got', 'abortion', 'last', 'bitch', 'oh', 'god']"
1,"['watch', 'women', 'try', 'argue', 'like', 'dick', 'actually', 'fucked', 'pussy', 'hate', 'bitches']"
1,"['smoke', 'weed', 'public', 'fuck', 'cops', 'man', 'wanna', 'run', 'come', 'retarded']"
0,"['tweety', 'bird', 'tho', '_Ù÷â', '_Ù÷â', '_Ù÷â']"
1,"['pussy', 'sweet', 'like', 'watermelon', 'thotermelon']"
0,"['twitter', 'rappers', 'dm', 'trash', 'links']"
1,"['loud', 'bitches', 'annoy']"
1,"['eventually', 'every', 'bitch', 'turns', 'hoe', 'truuu']"
1,"['swear', 'oomf', 'try', 'talking', 'tomorrow', 'pussy']"
1,"['bitches', 'pretending', 'tf', 'crazy', ""ain't"", 'never', 'lied']"
1,"['k', 'bye', 'hoe', 'um', 'bye']"
1,"['ima', 'keep', 'giving', 'pussy', 'ass', 'niggas', 'ah', 'reason', 'hate']"
0,"['photo', 'sole', 'heaven']"
1,"['side', 'bitch', 'sunday', '_Ù÷â', '_Ù÷â', '_Ù÷â', '_Ù÷â', '_Ù÷â', '_Ù÷â']"
1,"['facts', 'baldheaded', 'bitch', 'made', 'shit', '_ÙÔ_', '_ÙÔ_', '_Ù÷Ç', '_Ù÷Õ', 'lmao', '_Ù÷©', '_Ù÷â']"
1,"['fuck', 'wit', 'us', 'tweakin', 'hoe', 'shmurda']"
0,"['actin', 'like', '7th', 'day', '_ÙÔÈ', 'spook']"
1,"[""i'll"", 'break', 'lil', 'bitch', 'neck', 'even', 'feel', 'sorry', 'savage']"
1,"['fucking', 'hot', '#scally', '#sneakersex', '#sockfetish', '#sniff', '#trainersex', 'love', 'kinky', 'scallies']"
1,"[""y'all"", 'dumb', 'ass', 'niggas', 'pressed', 'hoes', ""y'all"", 'weak', 'fuck', 'fuck', 'weed', 'hoes', 'oreos']"
1,"['turn', 'yo', 'bitch', 'eaterrr']"
1,"['trust', 'dese', 'hoes', 'nikki', 'told', '51st', 'stay', 'fans', 'screen', 'shot', 'asap', 'finna', 'come', 'chiraq', 'shoot', 'sumn']"
1,"['aye', 'yall', 'ima', 'tryout', 'bowling', 'team', 'frfr', 'tryouts', 'passed', 'tho', 'theres', 'two', 'retard']"
1,"['u', 'got', 'u', 'want', 'bitch', 'enjoy', 'crazy', 'party', 'would', 'love', 'attend']"
0,"['colored', 'contacts', 'eyes', 'blinders', 'mine', 'cause', ""can't"", 'see', 'lmao']"
1,"['facts', 'dudes', 'hoes', 'say', 'got', 'hoes']"
1,"[""i'm"", 'rea', 'start', 'smacking', 'bitches', 'period', 'bluffin', 'best']"
1,"['lifes', 'bitch', 'die', 'thats', 'get', 'high', 'cause', 'neva', 'know', 'gonna', 'go', 'sister', 'perfect', '(:']"
1,"['one', 'us', 'drugs', 'still', 'wrong', '_Ù÷â', 'hahahahahahah', 'im', 'bitch', 'sometimes', '(:']"
1,"[""i'm"", 'feeling', 'pretty', 'fuckin', 'ghetto', 'smh']"
0,"['swears', ""i'm"", '1', 'man', 'easily', 'easily', 'behind', 'austin', 'nip']"
1,"['true', 'ride', 'die', 'bitch', '_ÙÕø', 'fuck', 'hahahahah']"
0,"['h.g.wells', 'charlie', 'chaplin', '#history', '#photography']"
1,"['see', ""bruno's"", 'bitch', 'ass', 'twitter', 'wtf', ""bruno's"", 'sees', 'drake', 'voice']"
1,"[""i'm"", 'cool', 'faggot', 'chill', 'tf', 'cool', 'nigga']"
1,"[""i'm"", 'sure', 'bitch', 'frfr', 'tf']"
1,"['twitter', 'source', 'news', 'broadcast', 'fucking', 'retards', 'nbc', 'abc', 'cnn', 'fox', 'etc', 'keeping', 'quiet']"
1,"['got', 'couple', 'bitches', 'saying', 'know', 'let', 'money', 'talk', '_Ù÷_', '_ÙÔÎ', ""i'm"", 'like', '#wwyd']"
1,"['grudges', 'weirdos', 'bitches']"
0,"['told', 'mariam', 'cigarettes', 'birthday', 'also', 'called', 'trash', 'rn']"
0,"['brownies', 'tonight', 'kind']"
1,"['text', 'back', 'give', 'fuck', ""i'll"", 'text', 'another', 'bitch', 'damn', 'someone', 'hurt', 'lol']"
1,"['ummm', 'okay', 'got', 'hoes', 'left', 'right', '_Ù÷â', '_Ù÷â', 'yah', 'thang']"
1,"['using', 'mx', '+', 'b', 'find', 'slope', 'ass']"
0,"['fit', 'lads', 'nice', 'gear', 'scally', 'lads', 'n', 'trainers', 'would', 'get']"
1,"['hell', 'yeah', 'bro', 'fuck', 'yeah', 'sexy', 'scally', 'lad', 'hot', 'gear']"
1,"['helping', 'mate', 'love', 'scally', 'play', 'fuck', 'yeah']"
1,"['lads', 'lads', 'fuck', 'yeah', 'love', 'scally', 'lad', 'action', 'hot', 'trainers']"
1,"['next', 'year', 'bitches', 'gonna', 'like', 'gotta', 'promise', 'expose', '_Ù÷â', '_Ù÷â', '_Ù÷_']"
1,"['hot', 'rt', 'lick', 'bitch', 'fuck', 'yeah', 'eat', 'trainer', 'u', 'dirty', 'fucker']"
1,"[""y'all"", 'think', 'celebrity', 'pussy', 'different', 'locals', '_Ù÷â', 'yeah', 'meghan', 'goods']"
0,"['saw', 'ajumma', 'walk', 'beginning', 'saying', 'wow', 'trash', ""can't"", 'even', 'listen', '_Ù÷â', 'lmaoo']"
1,"['need', 'sox', 'fuck', 'yeah', 'love', 'kinky', 'scally', 'lad', 'w', 'rank', 'sox', 'sneaks']"
1,"['ever', 'expose', 'females', 'like', ""that's"", 'childish', 'bitch', 'nigga', 'shiii']"
1,"['yasss', 'trys', 'new', 'things', 'bestfriend', 'bitch', 'love']"
0,"['dude', 'remember', 'wop', 'video', 'omg', 'find']"
1,"['thick', 'raw', 'fuck', 'damn', 'man', 'pussy', 'getting', 'workout']"
0,"['rawr', 'rt', 'sexy', 'french', 'scally', 'love', '#frenchscally', 'sexy', 'scally', 'woof', 'woof']"
1,"['nothin', 'life', 'free', 'bitches', 'need', 'write', 'ya', 'panties', '_Ù÷_', '_Ù÷â']"
1,"['one', 'bitches', 'want', 'burrito', 'u', 'catch', 'potosino', 'huh', 'haha']"
1,"['niggas', 'whole', 'hoes', 'cuz', 'said', 'better', '_ÙªÎ']"
1,"['hardcore', 'way', 'eat', 'mac', 'cheese', '1', 'boil', 'water', '2', 'snort', 'cheese', 'powder', '3', 'drink', 'boiling', 'water', '4', 'fuck', 'bitches']"
1,"['#yourenotmytype', 'fade', 'perpetually', 'fresher', ""that's"", 'real', 'ass', 'bitch', 'rite']"
1,"['annoying', 'bitch', 'love', ""judyann's"", 'pretty']"
1,"['lmao', 'bitch', 'got', 'huggies']"
1,"['hi', 'bitch', 'bitch', 'bye', 'bitch']"
1,"['look', 'like', 'bitch']"
1,"['chase', 'money', '_ÙÕ¡', '_ÙªÉ', 'hoes', '_ÙÔø', '_ÙÕø', '_ÙÕø', '\ue41f', '\ue41f', '\ue41f']"
1,"[""can't"", 'stand', 'know', 'want', 'ass', 'nigga', '_Ù÷«', 'bitch']"
1,"[""i'm"", 'way', 'love', '#chav', 'hot', 'sexy', 'scally', 'fucker']"
1,"['newly', 'gay', 'bitches', 'kno', 'shit', 'works']"
1,"['bitch', 'want', 'real', 'job', 'become', 'strippers', 'lol', 'lol']"
1,"['awww', 'meat', 'meat', 'feelins', 'ainn', 'n', 'feelings', 'bitch']"
1,"['want', 'snake', 'bites', 'industrial', 'piercin', 'tattoo', 'dem', 'hoe', 'accessories', 'dea', '_ÙÔÛ', '_ÙÔÛ', '_Ùêü', '‰÷¥']"
0,"['baby', 'albino', '_Ùê¢']"
1,"['hoes', ""ain't"", 'loyal']"
1,"['yasss', 'ordered', 'chinese', '_ÙÔè', 'bitch', 'ate', 'tacos', 'fat', 'fuck']"
1,"['made', 'bitch', 'lunch', 'bitches', 'love', 'lunch']"
1,"['brainer', 'soon', 'bitch', 'gets', 'rich', 'political', 'power', 'views', 'change', 'political', 'whores']"
1,"['pussy', 'day', 'keeps', 'devil', 'away']"
1,"[""ain't"", 'bitch', 'mean']"
1,"['bitches', 'want', 'baby', 'want', 'children']"
1,"['bitch', 'must', 'lost', '_Ù÷â', '_Ù÷â']"
1,"['baby', 'like', 'left', 'side', 'bitch', ""can't"", 'cuz', 'street', 'side', 'twitter', 'said', ""ain't"", 'real']"
0,"['bae', 'sounds', 'like', 'ghetto', 'word', 'use', 'something', 'else']"
1,"['batter', 'wee', 'cunt', 'jewis', 'cos', 'fucked', 'ex', 'emma', 'isnt', 'battering', 'girls', ""i've"", 'nailed', 'ive', 'moved', 'stop', 'pussy', 'n', 'urself']"
1,"['bleed', 'hoe', 'alexa']"
1,"['boolin', 'bando', 'wit', 'bitches']"
0,"['brownies', 'brownie', 'love', 'movie', '_Ù÷É']"
1,"['need', 'bad', 'bitch', ""that's"", 'hotter', 'might', 'realist', 'shit', 'partynextdoor', 'ever', 'said', ""that's"", 'feelin', 'everyday']"
1,"['way', 'punch', 'bitches']"
1,"['caesar', 'home', 'rt', 'much', 'bitch', 'looks', 'like', 'lets', 'start', 'ape', 'shit', '_Ù÷_', '_Ù÷_']"
0,"['chinese', 'maverick', 'communicating', 'comrade', 'u', 'know', 'giving', 'imperialist', 'yanks', 'birdie']"
1,"['dad', 'say', 'hi', 'snapchat', 'dad', '‰ÏÎ', '•üè', '‰ÏÎ', '•üè', 'duces', 'bitch', '_Ù÷â', '_Ù÷â', '_Ù÷©', '_Ù÷©']"
1,"['believe', 'hoes', 'fact', 'loyal', 'disagree', 'believe', 'fact', 'loyalest', 'bunch', 'hoes']"
1,"['know', 'ugly', 'bitches', 'know', 'broke', 'niggas']"
1,"['make', 'make', 'fall', 'live', 'nigga', 'like', 'meee', 'birds', '1', '2', 'favorite', 'songs', 'weeknd']"
1,"['ever', 'give', 'pussy', 'away', 'keep', 'tight', 'alright']"
1,"['dropped', 'stack', 'cause', 'bitch', ""i'm"", 'song', 'called', 'dope', 'download', 'mixtape']"
1,"['dumb', 'bitches', 'dumb', 'things']"
1,"['eat', 'pussy', 'like', 'real', 'nigga', 'hungry']"
1,"['eff', ""let's"", 'go', 'cripple']"
1,"['everything', 'look', 'better', 'bitch', 'next']"
1,"['facto', 'cares', 'hoe', 'ass', 'looks', 'like']"
1,"['every', 'bad', 'bitch', 'nigga', 'tired', 'fucking']"
1,"['foreign', 'chick', 'lie', 'man', 'bitch', 'beautiful']"
1,"['fresh', 'nigga', 'kno', 'need', 'clean', 'bitch', 'kno', ""i'm"", 'working', 'cuz', 'wanna', 'see', 'team', 'rich']"
1,"['fuck', '5/0', 'make', 'rules', 'suck', 'dragon', 'balls', 'bitch', 'call', 'goku']"
0,"['generate', 'ascii', 'boxes', 'nodejs', 'see', 'ability', 'bring', 'flappy-bird', 'node', 'via', 'ascii', 'tubes', 'bird', '^', '_', '^']"
1,"['get', 'shit', 'bitch', 'fine', 'bear']"
1,"['get', 'ass', 'back', 'detroit', 'ya', 'fuckin', 'wigger']"
1,"['girls', 'dated', 'okay', ""ain't"", 'mad', 'yo', 'unless', 'stabbed', 'heart', 'love', 'hoe']"
1,"['know', 'twitter', 'password', 'bitch', 'please']"
1,"['seen', 'shows', 'seen', 'hoes', 'hot', 'would', 'thick']"
1,"['bitch', 'hitting', 'hoe', '_Ù÷â', '_Ù÷â', '_Ù÷â']"
1,"['married', 'white', 'woman', 'lucky', 'sum-bitch', 'uncle', 'ruckus']"
1,"['wanna', 'nigga', ""i'm"", 'trinna', 'savings', 'account', '_Ù÷©', '_Ù÷â', '_Ù÷_', '_Ù÷â', '_Ù÷_', 'omg', 'imma', 'funny', 'ass', 'bitch', 'man', ""that's"", 'real', 'shit', '_ÙÕø']"
1,"['great', 'grandmas', 'hoe', 'grandmas', 'hoe', 'moms', 'hoe', 'hoe', 'long', 'line', 'hoes', 'grandpa', 'carl', 'everyone']"
1,"['hey', 'pussy', 'still']"
0,"['draft', 'gung-ho', 'folks', 'send', 'afghanistan', 'war', 'zones', 'show']"
1,"['hotter', 'bitch']"
1,"['u', 'talking', 'hoes', 'bout', 'bro', 'n', 'em', 'talking', 'hoes', 'bout', 'bro', 'n', 'em']"
1,"['crazy', 'bitch', 'hilarious']"
1,"['know', 'shoes', 'dirty', 'fuck', 'whatever', 'bitch', 'call', 'like', 'negro', 'one', 'first', 'things', 'look', 'shoes', 'dog']"
0,"['thrill', 'billy', 'hillbilly', 'heart', 'hahahahaha', 'jesus', 'murphy']"
1,"['call', 'bitch']"
1,"[""can't"", 'handle', 'liquor', 'bitches', ""can't"", 'handle', 'meeedd', 'chief', 'sosa']"
1,"['chase', 'dudes', 'chase', 'bitches', 'edgar', 'bautista']"
1,"['love', 'hoes', 'baby', 'forever']"
1,"['dont', 'even', 'need', 'picture', 'tamar', 'bitch', 'beat', 'every', 'picture', '_Ù÷â', '_Ù÷_', '_Ù÷â', '_Ù÷â', '_Ù÷â']"
1,"['dont', 'hoes', '_Ù÷«']"
0,"['found', 'new', 'way', 'chug', 'open', 'mouth', 'alot', '#shitallysays']"
1,"['fucking', 'hate', 'bitch', 'much', 'wanna', 'smack', 'face', 'tongue', 'kiss']"
1,"['got', 'bitch', 'set', 'like', 'jada', 'picket', 'queen', 'latifah', 'riding', 'round', 'nieces', 'bitch', 'titi']"
1,"['got', 'sister', 'told', 'stop', 'calling', 'women', 'bitches']"
1,"['guess', 'night', 'bitches', 'die', 'stewie', 'nigga']"
1,"['bitch', 'bitch', 'bitch', 'eating', 'halibut', '#freshrhymes', '#jerksquad', '#slowstir']"
1,"['lady-love', 'married', 'still', 'wanna', 'bang', 'sex', 'bitch', '~', 'troubadour', 'probably']"
1,"['heard', 'looking', 'candy', 'man', 'bitch']"
1,"['hope', 'get', 'mad', 'ladies', 'call', 'bitches', 'bitches', 'bc', 'know', 'names', 'individually', 'katt', 'williams']"
1,"['got', 'number', '3', ""i'm"", 'bitch', 'boy']"
1,"['know', 'shit', 'eatin', 'grin', 'either', 'fucked', 'girl', 'dreams', 'sold', 'car', 'know', 'faggot', ""what'd"", 'sell', '_Ù÷â']"
1,"['older', 'men', 'cause', ""they're"", 'mature', 'supposed', 'fool', 'us', 'bitch']"
1,"['prolly', 'leave', 'bitch', 'cups', 'hand', 'yo', 'hand', 'hand']"
1,"['said', 'like', 'tastes', 'like', 'wolf', 'pussy', 'even', 'know', 'tastes', 'like']"
1,"['taught', 'eat', 'pussy', 'cut', 'hair', 'taught', 'eat', 'pussy', 'hair', '_Ù÷â', 'name', 'movie', '_Ù÷â']"
1,"['used', 'dress', 'like', 'cop', 'oh', 'really', 'yeah', 'right', '9/11', 'mad', 'pussy', 'really', 'yes', ""i'll"", 'never', 'forget']"
1,"['went', 'jail', 'flock', 'came', 'home', 'wit', 'strike', 'went', 'jail', 'bitch', 'came', 'home', 'dike']"
1,"['fuck', 'u', 'u', 'stand', 'u', 'dizzy', 'bitch', 'two', 'unique', 'separate', 'phrases', 'overheard', 'relative', 'saying', 'younger']"
1,"['woke', 'like', 'thi', 'bitch', 'go', 'back', 'bed']"
1,"['would', 'rather', 'call', 'bitch', 'sir', 'manager']"
1,"[""i'll"", 'beat', 'pussy', 'hard']"
0,"[""i'll"", 'slit', 'throat-neck']"
1,"[""i'm"", 'funky', 'ass', 'honkey', 'shout', 'tonight', 'cabaret', '_Ù÷â', '#jt2020tour']"
1,"[""i'm"", 'comparing', 'kfc', 'pussy']"
1,"[""i'm"", 'downloading', 'new', 'personality', 'ordering', 'new', 'face', 'bitch', 'love', 'goddamn', 'axl', 'rose', 'yelling', 'sex', 'robot']"
1,"[""i'm"", 'feelin', 'like', 'malcolm', 'middle', 'bitches', 'surround', ""can't"", 'miss', 'em']"
1,"[""i'm"", 'gonna', 'piss', 'dimple', 'stop', 'wasting', 'prayers', 'trash', 'teams', 'lol']"
1,"[""i'm"", 'probably', 'main', 'bitch', 'chocolate', 'dipped', 'cinnamon', 'apple']"
1,"[""i'm"", 'sick', 'shit', 'man', 'sit', 'bitch', 'ass', ""i'm"", 'fed', 'bro', 'rt', 'geno', 'threw', 'yet', 'another', 'pick', 'smh']"
1,"[""i'm"", 'sorry', 'fucked', 'yo', 'bitch', 'really', 'dig', 'nigga']"
1,"['ibs', 'irritable', 'bitch', 'syndrome']"
1,"['love', 'hide', 'yo', 'bitch', 'keep', 'shorty']"
1,"['talk', 'back', ""ain't"", 'getting', 'pussy']"
1,"['bad', 'bitch', 'put', 'hands', 'high', 'every', 'girl', 'room', 'starts', 'waving', 'hands', 'around']"
1,"['imma', 'tie', 'bitch', 'basement', 'donkey-fuck', 'ass', 'two', 'weeks', 'straight', 'hahahahahahahahaha', '#50centmovie', '#beforeiselfdestruct']"
1,"['mind', 'gotta', 'dumb', 'hoe', 'anthem']"
0,"['albino', 'mexican', 'dad', ""he's"", 'asian']"
1,"['takes', 'true', 'directioner', 'accept', 'larry', 'know', 'bitch', 'fans', 'like', 'make', 'boys', 'cry', '#thankyoupaulforconfirminglarry']"
1,"['allegations', 'u', 'bedroom', 'u', 'see', 'words', 'naive', 'blind', 'bitch', 'know', 'ur', 'husband', 'cheated', 'u', 'ramona', 'dumb']"
1,"['never', 'late', 'tag', 'bitch']"
1,"['dykes', 'hunter', 'dyke', 'dyke']"
1,"['julia', 'roberts', 'ho', '#nottinghill']"
0,"['follow', 'yellow', 'brick', 'twitter']"
1,"['lmfaooo', 'pussy', 'good', 'mama', 'like', 'guess', 'gotta', 'go', 'mama']"
0,"['lol', 'cripple', 'wendy', 'davis', 'rt', 'scientists', 'create', 'remote-controlled', 'chick', 'study', 'shy', 'penguins']"
1,"[""let's"", 'nips', 'ahoy', 'spank', 'maybe']"
1,"['like', 'correct', ""i'm"", 'wrong', 'pimpin', 'involve', 'smackin', 'bitches', 'money']"
1,"['lmao', '_Ù÷â', '_Ù÷â', 'rt', 'pound', 'cake', 'look', 'like', 'pussy', '_Ù÷â']"
1,"['lmao', 'd.rose', 'adidas', 'lighter', 'phone', 'shit', 'retarded']"
0,"['mam', 'renÌ©e', 'doet', 'haar', 'rol', 'net', 'ze', 'ongesteld', 'wat', 'ongesteld', 'van', 'dat', 'soort', 'vragen', 'waar', 'je', 'denkt', 'hoe', 'leg', 'ik', 'die', 'weer', 'uit']"
1,"['maybe', 'wants', 'friend', 'maybe', 'stupid', 'bitch', 'never', 'know', 'make', 'cum', '_Ù÷â', '_Ù÷â', '_Ù÷â']"
0,"['mine', 'plays', 'dmx', 'kirk', 'franklin', 'smh', 'well', 'neighbors', 'ghetto', 'get', 'like', '5am', 'beat', 'kids']"
1,"['momma', 'told', 'tell', 'mind', 'yooo', 'damn', 'motha', 'fuckin', 'business', '2', '+', '2', 'knowin', 'bitch']"
1,"['nips', 'freeezing', ""that's"", 'okay', ""they're"", 'slicing', 'bra', '_Ù÷â']"
1,"['twitter', 'hacked', ""i'm"", 'pussy', 'admit', 'said', 'want', 'act', 'like', 'never', 'said']"
1,"['nah', 'girl', ""ain't"", 'gon', 'able', 'make', 'tight', 'since', 'russ', 'loss', 'job', 'back', 'like', 'damn', 'bitch', 'really']"
1,"['new', 'flame', 'song', 'yr', 'lol', 'bitch', 'super', 'run', 'like']"
1,"['niggas', 'always', 'yelling', 'fuck', 'bitches', 'get', 'money', 'meanwhile', ""they're"", 'broke', 'still', 'want', 'bitches']"
1,"['niggas', 'pressed', 'pussy', 'eeeen', 'nothin']"
1,"['bitches', 'nan']"
1,"['boats', 'hoes', 'please', 'thanks', 'mom']"
0,"['ovo', 'kendrick', 'lamar', 'still', 'trash']"
1,"['top', 'pregnant', 'ass', 'sorry', 'hoe', 'aint', 'never', 'got', 'money', 'even', 'water', 'broke', '#riptallt']"
0,"['couple', 'red', 'sox', 'gotten', 'past', 'first', 'base', ""i'm"", 'dying', 'laughing', 'maybe', 'yanks', 'need', 'teach', 'game']"
1,"['pistol', 'whip', 'dickau', 'shoot', 'yo', 'bitch', 'club', 'sometimes', 'freestyles', 'freestyles', ""i'm"", 'okay']"
1,"['rt', 'please', 'thanks', 'pierced', 'pussy', 'come', 'across', 'timeline', '_Ù÷ê']"
1,"['remy', 'machiavelli', 'send', 'shots', 'ya', 'belly', '_Ù÷©', 'bitch', '‰Ï_']"
1,"['roberto', 'one', 'nasty', 'hoe']"
1,"['sorry', 'jb', 'fan', '•_Î', 'really', 'justin', 'come', 'back', 'top', 'comment', 'justin', 'timberlake', 'video', '10', 'million', 'views', 'son', 'fucking', 'bitch']"
1,"['searching', 'incredible', 'story', '1', 'white', ""man's"", 'quest', 'find', 'ingredients', 'necessary', 'make', 'caribbean', 'jerked', 'chicken', 'redneck', 'land']"
1,"['selling', 'soul', 'material', 'wishes', 'fast', 'cars', 'bitches', '#tupac', '#smile', '#remix']"
1,"['shake', 'bear', 'aka', 'two', 'rednecks', 'sex', 'dead', 'bear']"
1,"['shall', 'compare', 'thee', 'summer', 'day', 'summer', 'day', 'bitch']"
1,"['gotta', 'shape', 'pussy', 'lips', 'tho', 'whole', 'wheat', 'organic', 'pussy']"
1,"['said', 'wigga', 'man', 'rich', 'take', 'du-rag']"
1,"['bitch', 'anyway']"
1,"['florida', 'got', 'sniff', 'test', 'swamp', 'pussies', '_Ù÷â', '_Ù÷â', '_Ù÷â', '_Ù÷©', '_Ù÷â', '_Ù÷â', '_Ù÷â']"
1,"['slow', 'fuck', 'bitch', 'know', 'live', 'classy', 'young', 'lady']"
1,"[""he's"", 'good', 'football', 'player', 'still', 'acts', 'like', 'nig']"
1,"['stop', 'pussy', 'son', 'shove', 'needle', 'heart', '#afterearth']"
1,"['stop', 'looking', 'us', 'go', 'eat', 'pussy', 'yuppie', 'fucks']"
1,"['takin', 'straight', 'dirt', 'finger', 'pussy', 'know', 'put', 'dick']"
1,"[""ain't"", 'bro', 'moves', ""that's"", 'hoe', 'moves']"
1,"['girl', 'plain', 'looking', 'borderline', 'ugly', 'chunky', 'hey', 'least', 'got', 'nice', 'smile', 'great', 'personality']"
0,"['devil', 'grows', 'inside', 'hearts', 'selfish', 'wicked', 'white', 'brown', 'yellow', 'black', 'color', 'restricted']"
